Month,Hour,Forward_Price,Year,Predicted_Forward_2025
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
2,24,91,2025,91.04831101
2,1,91,2025,90.91444444
2,2,91,2025,90.89776243
2,3,91,2025,90.89807832
2,4,91,2025,90.89807832
2,5,91,2025,90.89807832
2,6,91,2025,90.89807832
2,7,107.75,2025,103.2927753
2,8,107.75,2025,107.6505905
2,9,107.75,2025,107.6359262
2,10,107.75,2025,107.6359262
2,11,107.75,2025,107.6359262
2,12,107.75,2025,107.6359262
2,13,107.75,2025,107.6359262
2,14,107.75,2025,107.6359262
2,15,107.75,2025,107.6359262
2,16,107.75,2025,107.6359262
2,17,107.75,2025,107.6359262
2,18,107.75,2025,107.6359262
2,19,107.75,2025,107.6359262
2,20,107.75,2025,107.6359262
2,21,107.75,2025,107.6359262
2,22,107.75,2025,107.6359262
2,23,91,2025,95.24122924
3,24,,2025,90.95433837
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
3,1,,2025,
3,2,,2025,
3,3,,2025,
3,4,,2025,
3,5,,2025,
3,6,,2025,
3,7,,2025,
3,8,,2025,
3,9,,2025,
3,10,,2025,
3,11,,2025,
3,12,,2025,
3,13,,2025,
3,14,,2025,
3,15,,2025,
3,16,,2025,
3,17,,2025,
3,18,,2025,
3,19,,2025,
3,20,,2025,
3,21,,2025,
3,22,,2025,
3,23,,2025,
3,24,,2025,
